id,name,type,path,audience_size,description
6003223805661,American Volleyball Coaches Association (AVCA),interests,Interests|Additional interests|American Volleyball Coaches Association (AVCA),72660,
6003363777793,Turkish Men's Volleyball League,interests,Interests|Additional interests|Turkish Men's Volleyball League,13770,
6003315750969,Beşiktaş Men's Volleyball Team,interests,Interests|Additional interests|Beşiktaş Men's Volleyball Team,13020,
6003190438235,Beşiktaş Women's Volleyball Team,interests,Interests|Additional interests|Beşiktaş Women's Volleyball Team,450,
6003589501827,FIVB Volleyball World Grand Champions Cup,interests,Interests|Additional interests|FIVB Volleyball World Grand Champions Cup,7468560,
6004145636106,Brazil men's national volleyball team,interests,Interests|Additional interests|Brazil men's national volleyball team,314260,
6003342853536,Brazil women's national volleyball team,interests,Interests|Additional interests|Brazil women's national volleyball team,305660,
6004177097495,Philippines men's national volleyball team,interests,Interests|Additional interests|Philippines men's national volleyball team,3870,
6003032158255,NCAA Men's National Collegiate Volleyball Championship,interests,Interests|Additional interests|NCAA Men's National Collegiate Volleyball Championship,776600,
6003362427860,Superliga Femenina de Voleibol,interests,Interests|Additional interests|Superliga Femenina de Voleibol,1125510,
6003985771306,Technology,interests,Interests|Technology,1766167570,
6003164535634,Information technology,interests,Interests|Additional interests|Information technology,358713610,
6003484902657,Creative Technology,interests,Interests|Additional interests|Creative Technology,79248980,
444620642403378,Financial technology,interests,Interests|Additional interests|Financial technology,13156460,
6003785641878,Kingston Technology,interests,Interests|Additional interests|Kingston Technology,7250730,
6005836000130,Health technology,interests,Interests|Additional interests|Health technology,6406960,
6003490758831,Seagate Technology,interests,Interests|Additional interests|Seagate Technology,5630070,
6003369834740,Reproductive technology,interests,Interests|Additional interests|Reproductive technology,4322020,
6002896783422,Wearable technology,interests,Interests|Additional interests|Wearable technology,4240450,
6013868597956,Electrical Technology,interests,Interests|Additional interests|Electrical Technology,2940120,
6003066352670,Gigabyte Technology,interests,Interests|Additional interests|Gigabyte Technology,2167960,
6003091434470,Microblade technology,interests,Interests|Additional interests|Microblade technology,2104790,
6003306208221,G-Technology,interests,Interests|Additional interests|G-Technology,1931720,
6003390650544,MIT Technology Review,interests,Interests|Additional interests|MIT Technology Review,1705670,
6003124585417,Stealth technology,interests,Interests|Additional interests|Stealth technology,1530940,
6003195126098,Avid Technology,interests,Interests|Additional interests|Avid Technology,1254820,
6003377587796,Clean technology,interests,Interests|Additional interests|Clean technology,1139880,
6003111846992,Sapphire Technology,interests,Interests|Additional interests|Sapphire Technology,748740,
6003195564468,Micron Technology,interests,Interests|Additional interests|Micron Technology,635520,
6003372379828,Mobile technology,interests,Interests|Additional interests|Mobile technology,625420,
6003190712698,Technology News,interests,Interests|Additional interests|Technology News,605000,
6002976974459,Assistive technology,interests,Interests|Additional interests|Assistive technology,559990,
6003987875666,Microchip Technology,interests,Interests|Additional interests|Microchip Technology,329560,
6003142485328,Latest Technology,interests,Interests|Additional interests|Latest Technology,159890,
6003330109799,Orthodontic technology,interests,Interests|Additional interests|Orthodontic technology,137691,
6003117551426,Immersive technology,interests,Interests|Additional interests|Immersive technology,130880,
6003328004371,Industrial technology,interests,Interests|Additional interests|Industrial technology,115650,
6004110466189,Technology education,interests,Interests|Additional interests|Technology education,84380,
6003279909441,Technology and Gadgets,interests,Interests|Additional interests|Technology and Gadgets,74130,
6003901908866,Biomedical technology,interests,Interests|Additional interests|Biomedical technology,27210,
6003387171641,High tech,interests,Interests|Additional interests|High tech,25647350,
6003198341167,VTech,interests,Interests|Additional interests|VTech,2238100,
6003301347621,Tech News,interests,Interests|Additional interests|Tech News,2368810,
6002967067555,Seed accelerator,interests,Interests|Additional interests|Seed accelerator,1525800,
6003120284216,Spotlight (software),interests,Interests|Additional interests|Spotlight (software),5683410,
6003305349860,Technology integration,interests,Interests|Additional interests|Technology integration,58290,
6011208129046,Guardian Technology,interests,Interests|Additional interests|Guardian Technology,57100,
6003121984934,Computing,interests,Interests|Additional interests|Computing,122627640,
6004418593566,Pebble (watch),interests,Interests|Additional interests|Pebble (watch),472460,
6003662828704,Non-profit technology,interests,Interests|Additional interests|Non-profit technology,17650,
6012513389499,Technology Blog,interests,Interests|Additional interests|Technology Blog,26520,
6003328460097,Bachelor of Technology,interests,Interests|Additional interests|Bachelor of Technology,16273710,
6003274677708,Institute of technology,interests,Interests|Additional interests|Institute of technology,15011640,
6003188066378,Chief technology officer,interests,Interests|Additional interests|Chief technology officer,7343680,
6003088580582,Street & Racing Technology,interests,Interests|Additional interests|Street & Racing Technology,5020280,
6003142970561,Information technology consulting,interests,Interests|Additional interests|Information technology consulting,3264470,
6003225546049,California Institute of Technology,interests,Interests|Additional interests|California Institute of Technology,568420,
6003424780089,sapphire technology club,interests,Interests|Additional interests|sapphire technology club,237870,
6003605364073,Information technology operations,interests,Interests|Additional interests|Information technology operations,129317,
1738762403006256,Information Technology University,interests,Interests|Additional interests|Information Technology University,111080,
6003131109036,Health information technology,interests,Interests|Additional interests|Health information technology,100192,
6003368518602,VIT University,interests,Interests|Additional interests|VIT University,643220,
6016896788660,HTC One (2013),interests,Interests|Additional interests|HTC One (2013),2151260,
6003337381648,Latest Technology News,interests,Interests|Additional interests|Latest Technology News,17340,
6003149043549,Mapúa Institute of Technology,interests,Interests|Additional interests|Mapúa Institute of Technology,27470,
6003372203540,Offshore Technology Conference,interests,Interests|Additional interests|Offshore Technology Conference,36560,
6003284338456,PSG College of Technology,interests,Interests|Additional interests|PSG College of Technology,28250,
6013622902304,Footprint Insole Technology,interests,Interests|Additional interests|Footprint Insole Technology,41250,
6003398503483,IT risk,interests,Interests|Additional interests|IT risk,517360,
6003432725770,MTN Group,interests,Interests|Additional interests|MTN Group,13524500,
6003393672145,Cognizant,interests,Interests|Additional interests|Cognizant,4086890,
6003336754848,Massachusetts Institute of Technology,interests,Interests|Additional interests|Massachusetts Institute of Technology,31233430,
6003437788002,Information and communications technology,interests,Interests|Additional interests|Information and communications technology,27879640,
6003004852619,Stevens Institute of Technology,interests,Interests|Additional interests|Stevens Institute of Technology,18148730,
6003349015405,Indian Institutes of Technology,interests,Interests|Additional interests|Indian Institutes of Technology,14033050,
6003665120078,Unitec Institute of Technology,interests,Interests|Additional interests|Unitec Institute of Technology,4225540,
6003050402016,Bandung Institute of Technology,interests,Interests|Additional interests|Bandung Institute of Technology,3431400,
6003174522150,Rochester Institute of Technology,interests,Interests|Additional interests|Rochester Institute of Technology,2123770,
6004042822789,Georgia Institute of Technology,interests,Interests|Additional interests|Georgia Institute of Technology,1206160,
6003050237616,Swinburne University of Technology,interests,Interests|Additional interests|Swinburne University of Technology,922720,
6002950504574,Limkokwing University of Creative Technology,interests,Interests|Additional interests|Limkokwing University of Creative Technology,912540,
6003113911500,Karlsruhe Institute of Technology,interests,Interests|Additional interests|Karlsruhe Institute of Technology,819730,
6003257975488,National Institute of Fashion Technology,interests,Interests|Additional interests|National Institute of Fashion Technology,735870,
6003280724223,Fashion Institute of Technology,interests,Interests|Additional interests|Fashion Institute of Technology,706740,
6003192112526,Delft University of Technology,interests,Interests|Additional interests|Delft University of Technology,697290,
6002985651019,Cebu Institute of Technology – University,interests,Interests|Additional interests|Cebu Institute of Technology – University,576370,
6002879701172,Queensland University of Technology,interests,Interests|Additional interests|Queensland University of Technology,445040,
6003463821239,Information Technology Infrastructure Library,interests,Interests|Additional interests|Information Technology Infrastructure Library,327560,
6002985865768,Rajamangala University of Technology,interests,Interests|Additional interests|Rajamangala University of Technology,280690,
6003543152827,Free Technology for Teachers,interests,Interests|Additional interests|Free Technology for Teachers,271180,
6003397738335,Auckland University of Technology,interests,Interests|Additional interests|Auckland University of Technology,188700,
6003375567677,Eindhoven University of Technology,interests,Interests|Additional interests|Eindhoven University of Technology,183240,
6003319611591,Illinois Institute of Technology,interests,Interests|Additional interests|Illinois Institute of Technology,173020,
6003121396134,Warsaw University of Technology,interests,Interests|Additional interests|Warsaw University of Technology,169950,
6003350435639,Suranaree University of Technology,interests,Interests|Additional interests|Suranaree University of Technology,162080,
6003071772382,Royal Institute of Technology,interests,Interests|Additional interests|Royal Institute of Technology,153490,
6003483780398,Dublin Institute of Technology,interests,Interests|Additional interests|Dublin Institute of Technology,144350,
6003485003198,Tampere University of Technology,interests,Interests|Additional interests|Tampere University of Technology,118600,
6003111131245,Chalmers University of Technology,interests,Interests|Additional interests|Chalmers University of Technology,110740,
6003954759266,Florida Institute of Technology,interests,Interests|Additional interests|Florida Institute of Technology,106180,
6003182481133,Singapore Institute of Technology,interests,Interests|Additional interests|Singapore Institute of Technology,100256,
6017300189170,UTS: University of Technology Sydney,interests,Interests|Additional interests|UTS: University of Technology Sydney,92720,
6003659792116,Acharya Institute of Technology,interests,Interests|Additional interests|Acharya Institute of Technology,90290,
6003352915771,Professional certification (computer technology),interests,Interests|Additional interests|Professional certification (computer technology),90170,
6003442305483,Braunschweig University of Technology,interests,Interests|Additional interests|Braunschweig University of Technology,86190,
6003111085592,Netaji Subhas Institute of Technology,interests,Interests|Additional interests|Netaji Subhas Institute of Technology,83060,
6003201442612,Durban University of Technology,interests,Interests|Additional interests|Durban University of Technology,79270,
6003147503949,Tokyo Institute of Technology,interests,Interests|Additional interests|Tokyo Institute of Technology,73060,
6003232194388,Manipal Institute of Technology,interests,Interests|Additional interests|Manipal Institute of Technology,71110,
6002979563520,Luleå University of Technology,interests,Interests|Additional interests|Luleå University of Technology,67530,
6003322716741,Holon Institute of Technology,interests,Interests|Additional interests|Holon Institute of Technology,20770,
6003333226432,CMR Institute of Technology,interests,Interests|Additional interests|CMR Institute of Technology,15780,
6003030779007,Women in Technology International,interests,Interests|Additional interests|Women in Technology International,20670,
6003093552816,Curtin University,interests,Interests|Additional interests|Curtin University,873050,
6003288100051,Wrocław University of Technology,interests,Interests|Additional interests|Wrocław University of Technology,16770,
6003855694560,Tainan University of Technology,interests,Interests|Additional interests|Tainan University of Technology,16720,
6003253264882,Chemnitz University of Technology,interests,Interests|Additional interests|Chemnitz University of Technology,23060,
6005827439034,Bring your own device,interests,Interests|Additional interests|Bring your own device,919740,
6003191473361,Information technology security audit,interests,Interests|Additional interests|Information technology security audit,22850,
6003325713179,Waterford Institute of Technology,interests,Interests|Additional interests|Waterford Institute of Technology,66260,
6002985270723,Kaiserslautern University of Technology,interests,Interests|Additional interests|Kaiserslautern University of Technology,33480,
6003319865854,Chaoyang University of Technology,interests,Interests|Additional interests|Chaoyang University of Technology,25060,
6003123707017,Vienna University of Technology,interests,Interests|Additional interests|Vienna University of Technology,27500,
6003146818349,"University of Technology, Iraq",interests,Interests|Additional interests|"University of Technology, Iraq",44850,
6002970272892,Centre for Alternative Technology,interests,Interests|Additional interests|Centre for Alternative Technology,30700,
6003180771933,Graz University of Technology,interests,Interests|Additional interests|Graz University of Technology,49320,
6014750924039,Singapore Institute of Technology (SIT),interests,Interests|Additional interests|Singapore Institute of Technology (SIT),40790,
6003195186898,Limerick Institute of Technology,interests,Interests|Additional interests|Limerick Institute of Technology,44670,
6003244327299,Dresden University of Technology,interests,Interests|Additional interests|Dresden University of Technology,56910,
126533127390327,Massachusetts Institute of Technology (MIT),education_schools,Demographics|Education|Schools/Universities|Massachusetts Institute of Technology (MIT),401833,
8462255497,Limkokwing University of Creative Technology,education_schools,Demographics|Education|Schools/Universities|Limkokwing University of Creative Technology,268153,
6003420802512,Indian Institute of Technology Bombay,interests,Interests|Additional interests|Indian Institute of Technology Bombay,2201900,
6003091924417,Indian Institute of Technology Delhi,interests,Interests|Additional interests|Indian Institute of Technology Delhi,1936463,
6003654858820,Indian Institute of Technology Kanpur,interests,Interests|Additional interests|Indian Institute of Technology Kanpur,1457590,
6003567950303,Jaypee Institute of Information Technology,interests,Interests|Additional interests|Jaypee Institute of Information Technology,1049530,
6003376250074,Indian Institute of Technology Madras,interests,Interests|Additional interests|Indian Institute of Technology Madras,954870,
6003050338985,Indian Institute of Technology Roorkee,interests,Interests|Additional interests|Indian Institute of Technology Roorkee,923775,
6003276628951,Indian Institute of Technology Kharagpur,interests,Interests|Additional interests|Indian Institute of Technology Kharagpur,879230,
6003772119322,Technion – Israel Institute of Technology,interests,Interests|Additional interests|Technion – Israel Institute of Technology,862040,
6003340906996,Indian Institute of Technology Indore,interests,Interests|Additional interests|Indian Institute of Technology Indore,807690,
6003678232756,COMSATS Institute of Information Technology,interests,Interests|Additional interests|COMSATS Institute of Information Technology,777930,
6003971310296,Indian Institute of Technology Guwahati,interests,Interests|Additional interests|Indian Institute of Technology Guwahati,425346,
6003185730455,Indian Institute of Technology Hyderabad,interests,Interests|Additional interests|Indian Institute of Technology Hyderabad,417755,
6003445675391,Communications and Information Technology Commission (Saudi Arabia),interests,Interests|Additional interests|Communications and Information Technology Commission (Saudi Arabia),316640,
6003130640436,New Jersey Institute of Technology,interests,Interests|Additional interests|New Jersey Institute of Technology,243590,
6003291664002,British Columbia Institute of Technology,interests,Interests|Additional interests|British Columbia Institute of Technology,194110,
6003303962399,Princess Sumaya University for Technology,interests,Interests|Additional interests|Princess Sumaya University for Technology,191620,
6003225064076,Rajamangala University of Technology Thanyaburi,interests,Interests|Additional interests|Rajamangala University of Technology Thanyaburi,147480,
6019173757045,JD Institute of Fashion Technology,interests,Interests|Additional interests|JD Institute of Fashion Technology,131550,
6002959726120,Costa Rica Institute of Technology,interests,Interests|Additional interests|Costa Rica Institute of Technology,130410,
6003735880353,"National Institute of Technology, Tiruchirappalli",interests,Interests|Additional interests|"National Institute of Technology, Tiruchirappalli",109400,
6003108764384,Galway-Mayo Institute of Technology,interests,Interests|Additional interests|Galway-Mayo Institute of Technology,96620,
6004589710383,"National Institute of Technology, Kurukshetra",interests,Interests|Additional interests|"National Institute of Technology, Kurukshetra",95030,
6003191877126,Indian Institute of Technology Bhubaneswar,interests,Interests|Additional interests|Indian Institute of Technology Bhubaneswar,93770,
6008250334471,"Indian Institute of Technology, Jodhpur",interests,Interests|Additional interests|"Indian Institute of Technology, Jodhpur",87080,
6003106618378,Indian Institute of Technology Patna,interests,Interests|Additional interests|Indian Institute of Technology Patna,81840,
6003321725941,New York Institute of Technology,interests,Interests|Additional interests|New York Institute of Technology,74110,
6003324912054,Punjab University College of Information Technology,interests,Interests|Additional interests|Punjab University College of Information Technology,69710,
6003357284387,"National Institute of Technology, Silchar",interests,Interests|Additional interests|"National Institute of Technology, Silchar",68060,
6003065297281,Energy security and renewable technology,interests,Interests|Additional interests|Energy security and renewable technology,24770,
6003284745800,Indian Institute of Technology Gandhinagar,interests,Interests|Additional interests|Indian Institute of Technology Gandhinagar,60390,
6003142104226,Nitte Meenakshi Institute of Technology,interests,Interests|Additional interests|Nitte Meenakshi Institute of Technology,61690,
6003172097961,RMIT University,interests,Interests|Additional interests|RMIT University,1554060,
6003346820181,University of Technology of Compiègne,interests,Interests|Additional interests|University of Technology of Compiègne,22980,
6003654091316,Visvesvaraya National Institute of Technology,interests,Interests|Additional interests|Visvesvaraya National Institute of Technology,20770,
6003118178226,Rajamangala University of Technology Lanna,interests,Interests|Additional interests|Rajamangala University of Technology Lanna,25870,
387733631300452,Phnom Penh Institute of Technology (PPIT),education_schools,Demographics|Education|Schools/Universities|Phnom Penh Institute of Technology (PPIT),665010,
6003843642760,National Institute of Standards and Technology,interests,Interests|Additional interests|National Institute of Standards and Technology,975590,
6003485141598,European Institute of Innovation and Technology,interests,Interests|Additional interests|European Institute of Innovation and Technology,791560,
6004957816102,Indian Institute of Technology (BHU) Varanasi,interests,Interests|Additional interests|Indian Institute of Technology (BHU) Varanasi,221550,
6003195408214,"International Institute of Information Technology, Bangalore",interests,Interests|Additional interests|"International Institute of Information Technology, Bangalore",142020,
6003482336069,Linux,interests,Interests|Additional interests|Linux,672613060,
6004666066132,Maulana Azad National Institute of Technology,interests,Interests|Additional interests|Maulana Azad National Institute of Technology,64560,
6003294131143,Indian Institute of Technology Joint Entrance Examination,interests,Interests|Additional interests|Indian Institute of Technology Joint Entrance Examination,1405197,
6003399770289,King Mongkut's Institute of Technology Ladkrabang,interests,Interests|Additional interests|King Mongkut's Institute of Technology Ladkrabang,744630,
6003192149726,King Mongkut's University of Technology Thonburi,interests,Interests|Additional interests|King Mongkut's University of Technology Thonburi,476870,
6003223989035,King Mongkut's University of Technology North Bangkok,interests,Interests|Additional interests|King Mongkut's University of Technology North Bangkok,380850,
6003118967322,Sheridan College,interests,Interests|Additional interests|Sheridan College,166650,
116056983505,Iligan Institute of Technology of the Mindanao State University,education_schools,Demographics|Education|Schools/Universities|Iligan Institute of Technology of the Mindanao State University,407824,
6003143438561,CA Technologies,interests,Interests|Additional interests|CA Technologies,161010,
6003105303035,TripIt,interests,Interests|Additional interests|TripIt,132170,
6003117215732,Rosetta Stone (company),interests,Interests|Additional interests|Rosetta Stone (company),98590,
6003159955475,Gujarat Technological University,interests,Interests|Additional interests|Gujarat Technological University,109160,
6003234172249,InVision Technologies,interests,Interests|Additional interests|InVision Technologies,136760,
6003248797467,Michigan Technological University,interests,Interests|Additional interests|Michigan Technological University,125630,
6003485719269,AVG Technologies,interests,Interests|Additional interests|AVG Technologies,225190,
6003108118984,Agilent Technologies,interests,Interests|Additional interests|Agilent Technologies,251630,
6003278645371,Smart Technologies,interests,Interests|Additional interests|Smart Technologies,32270498,
6003483299074,"Jawaharlal Nehru Technological University, Hyderabad",interests,Interests|Additional interests|"Jawaharlal Nehru Technological University, Hyderabad",294630,
6003312299254,Nanyang Technological University,interests,Interests|Additional interests|Nanyang Technological University,1025020,
6003396287577,Emerging technologies,interests,Interests|Additional interests|Emerging technologies,46293480,
6003208816486,High fidelity,interests,Interests|Additional interests|High fidelity,19494810,
6003301729369,Infosys,interests,Interests|Additional interests|Infosys,7470550,
6003294938911,Wipro,interests,Interests|Additional interests|Wipro,6451670,
6003717030760,HCL Technologies,interests,Interests|Additional interests|HCL Technologies,2915170,
6003142504061,Federal University of Paraná,interests,Interests|Additional interests|Federal University of Paraná,1706470,
6003483085198,Klipsch Audio Technologies,interests,Interests|Additional interests|Klipsch Audio Technologies,1036190,
6002896056110,Yangon Technological University,interests,Interests|Additional interests|Yangon Technological University,305210,
6002984567019,National Technological University,interests,Interests|Additional interests|National Technological University,849150,
6004120106189,Infineon Technologies,interests,Interests|Additional interests|Infineon Technologies,831320,
1635105613400390,Kogan.com,interests,Interests|Additional interests|Kogan.com,521890,
6003483940669,Technological University of the Philippines,interests,Interests|Additional interests|Technological University of the Philippines,492930,
6003732861353,ATI Technologies,interests,Interests|Additional interests|ATI Technologies,339280,
6003105381445,PNY Technologies,interests,Interests|Additional interests|PNY Technologies,324360,
6002964557517,Danaher Corporation,interests,Interests|Additional interests|Danaher Corporation,322660,
6003396970083,Visvesvaraya Technological University,interests,Interests|Additional interests|Visvesvaraya Technological University,305970,
6003259513288,Cebu Technological University,interests,Interests|Additional interests|Cebu Technological University,94030,
6003404634364,Computers,interests,Interests|Technology|Computers,1414046140,
6002960574320,Tablet computers,interests,Interests|Technology|Computers|Tablet computers,576488730,
6003115804542,Desktop computers,interests,Interests|Technology|Computers|Desktop computers,176196140,
6003482857764,SHPRESA-AL Computers,interests,Interests|Additional interests|SHPRESA-AL Computers,387900,
6003337145443,MAINGEAR Computers,interests,Interests|Additional interests|MAINGEAR Computers,105480,
6003442322883,Apple Inc.,interests,Interests|Additional interests|Apple Inc.,414797610,
6003318980848,Macintosh,interests,Interests|Additional interests|Macintosh,73143140,
6003469635964,Dell,interests,Interests|Additional interests|Dell,57108880,
6002951565917,Scalability,interests,Interests|Additional interests|Scalability,2763010,
6003121365334,Quantum computer,interests,Interests|Additional interests|Quantum computer,394850,
6003487489786,HCL Enterprise,interests,Interests|Additional interests|HCL Enterprise,31410,
6003709664753,Toshiba Notebook Computers,interests,Interests|Additional interests|Toshiba Notebook Computers,85,
6003451634786,Computer simulation,interests,Interests|Additional interests|Computer simulation,1441550,
6003395220671,Computer chess,interests,Interests|Additional interests|Computer chess,75540,
6003383745051,Comparison of tablet computers,interests,Interests|Additional interests|Comparison of tablet computers,0,
6002966146529,Open world,interests,Interests|Additional interests|Open world,47075860,
6003180492952,DEFCON (video game),interests,Interests|Additional interests|DEFCON (video game),15520,
6003354448701,Clan (video gaming),interests,Interests|Additional interests|Clan (video gaming),1360,
6005609368513,Software,interests,Interests|Technology|Computers|Software,1166998620,
6003473371887,Laptop,interests,Interests|Additional interests|Laptop,274987620,
6003261031309,Cloud computing,interests,Interests|Additional interests|Cloud computing,261597110,
6003582533838,Personal computer,interests,Interests|Additional interests|Personal computer,261195970,
6003029973385,Computer network,interests,Interests|Additional interests|Computer network,246962510,
6003142705949,Computer processors,interests,Interests|Technology|Computers|Computer processors,201878550,
6003116038942,Computer monitors,interests,Interests|Technology|Computers|Computer monitors,157164770,
6003185054865,Computer hardware,interests,Interests|Additional interests|Computer hardware,127417090,
6003116014058,Computer graphics,interests,Interests|Additional interests|Computer graphics,126494630,
6003267439114,3D computer graphics,interests,Interests|Additional interests|3D computer graphics,104647370,
6003151951349,Computer servers,interests,Interests|Technology|Computers|Computer servers,99991920,
6003288181951,Computer file,interests,Interests|Additional interests|Computer file,96556270,
6003184610752,User (computing),interests,Interests|Additional interests|User (computing),95155970,
6003159209475,Computing platform,interests,Interests|Additional interests|Computing platform,90077920,
6003279150654,Computer virus,interests,Interests|Additional interests|Computer virus,71487200,
6003969213096,Computer programming,interests,Interests|Additional interests|Computer programming,68307540,
872063779499014,Wallpaper (computing),interests,Interests|Additional interests|Wallpaper (computing),66245840,
6003243657142,Computer security,interests,Interests|Additional interests|Computer security,63991740,
6004170258824,Asus,interests,Interests|Additional interests|Asus,54054200,
6003326154741,Plug-in (computing),interests,Interests|Additional interests|Plug-in (computing),53694640,
6003699073890,Computer program,interests,Interests|Additional interests|Computer program,49839120,
6003442730283,Printer (computing),interests,Interests|Additional interests|Printer (computing),38987540,
6002949091555,Mouse (computing),interests,Interests|Additional interests|Mouse (computing),38149360,
6003976363896,Computer data storage,interests,Interests|Additional interests|Computer data storage,38034010,
6002937760362,Computer-mediated communication,interests,Interests|Additional interests|Computer-mediated communication,36493310,
6003650530490,Image scanner,interests,Interests|Additional interests|Image scanner,36484210,
6003349175527,Computer memory,interests,Interests|Technology|Computers|Computer memory,36217983,
6003392228954,Computer keyboard,interests,Interests|Additional interests|Computer keyboard,33434520,
6003779913652,Real-time computing,interests,Interests|Additional interests|Real-time computing,31319460,
6002948122755,Computer animation,interests,Interests|Additional interests|Computer animation,28824800,
6003870151852,Backdoor (computing),interests,Interests|Additional interests|Backdoor (computing),26095640,
6003406466667,Router (computing),interests,Interests|Additional interests|Router (computing),17326430,
6002958012123,2D computer graphics,interests,Interests|Additional interests|2D computer graphics,15957270,
6003095952858,Outsourcing,interests,Interests|Additional interests|Outsourcing,15300250,
6003704887890,Class (computer programming),interests,Interests|Additional interests|Class (computer programming),15046130,
6003465288839,Technical support,interests,Interests|Additional interests|Technical support,12102840,
6003336189648,Sprite (computer graphics),interests,Interests|Additional interests|Sprite (computer graphics),11233010,
6002956467355,Patch (computing),interests,Interests|Additional interests|Patch (computing),10909350,
6003212304485,Computer-generated imagery,interests,Interests|Additional interests|Computer-generated imagery,8528980,
6003245651967,Batman: The Animated Series,interests,Interests|Additional interests|Batman: The Animated Series,8392330,
6003705092313,Installation (computer programs),interests,Interests|Additional interests|Installation (computer programs),8360000,
6003120705534,Human–computer interaction,interests,Interests|Additional interests|Human–computer interaction,8218720,
6003454940144,Rendering (computer graphics),interests,Interests|Additional interests|Rendering (computer graphics),7974040,
6003145284500,White hat (computer security),interests,Interests|Additional interests|White hat (computer security),7860750,
6002992866994,Personal digital assistant,interests,Interests|Additional interests|Personal digital assistant,7291770,
6004145282706,Avatar (computing),interests,Interests|Additional interests|Avatar (computing),6029640,
6004123637009,HP Pavilion (computer),interests,Interests|Additional interests|HP Pavilion (computer),5894030,
6003359511604,Computer case,interests,Interests|Additional interests|Computer case,5706620,
6002990365459,Hacker (computer security),interests,Interests|Additional interests|Hacker (computer security),5447140,
6003374897187,Exploit (computer security),interests,Interests|Additional interests|Exploit (computer security),5210200,
6003667683820,Theme (computing),interests,Interests|Additional interests|Theme (computing),4651860,
6003234333285,Computer cooling,interests,Interests|Additional interests|Computer cooling,4626590,
6003321001114,Power supply unit (computer),interests,Interests|Additional interests|Power supply unit (computer),3930400,
6003328269345,Home computer,interests,Interests|Additional interests|Home computer,3622550,
6003186160705,Computer cluster,interests,Interests|Additional interests|Computer cluster,3520400,
6003049354016,Mobile computing,interests,Interests|Additional interests|Mobile computing,3048780,
6002868829910,Computer-aided manufacturing,interests,Interests|Additional interests|Computer-aided manufacturing,2896440,
1666770340263687,2-in-1 PC,interests,Interests|Additional interests|2-in-1 PC,2791430,
6003194816298,Computer performance,interests,Interests|Additional interests|Computer performance,2761360,
6003378545874,Firewall (computing),interests,Interests|Additional interests|Firewall (computing),2438200,
6003439386519,Which?,interests,Interests|Additional interests|Which?,2141390,
6003141072226,Visualization (computer graphics),interests,Interests|Additional interests|Visualization (computer graphics),1996150,
6003349869193,Wearable computer,interests,Interests|Additional interests|Wearable computer,1975280,
6003332475177,Computer vision,interests,Interests|Additional interests|Computer vision,1950490,
6003326327536,CATIA,interests,Interests|Additional interests|CATIA,1834590,
6003247163449,Watson (computer),interests,Interests|Additional interests|Watson (computer),1765170,
6003325611406,Computer desk,interests,Interests|Additional interests|Computer desk,1745480,
6003547973598,Vulnerability (computing),interests,Interests|Additional interests|Vulnerability (computing),1185360,
6003321310643,MIT Media Lab,interests,Interests|Additional interests|MIT Media Lab,1184680,
6003373665851,Network Computer,interests,Interests|Additional interests|Network Computer,1161730,
6003714859862,Computer repair technician,interests,Interests|Additional interests|Computer repair technician,1021910,
6003287442867,Cloud computing security,interests,Interests|Additional interests|Cloud computing security,868263,
6008802712580,Attack (computing),interests,Interests|Additional interests|Attack (computing),799520,
6003339995796,Computer speaker,interests,Interests|Additional interests|Computer speaker,777000,
6003283342454,Portable computer,interests,Interests|Additional interests|Portable computer,561630,
6003673890118,computer world,interests,Interests|Additional interests|computer world,520150,
6004189635095,Snapshot (computer storage),interests,Interests|Additional interests|Snapshot (computer storage),502110,
921189577943174,Apache Spark,interests,Interests|Additional interests|Apache Spark,492630,
6003076088739,Case modding,interests,Interests|Additional interests|Case modding,481900,
6002985625619,Amazon Elastic Compute Cloud,interests,Interests|Additional interests|Amazon Elastic Compute Cloud,434500,
6003225841545,Command & Conquer: Red Alert,interests,Interests|Additional interests|Command & Conquer: Red Alert,397380,
6003384395114,Computer music,interests,Interests|Additional interests|Computer music,388590,
6003770546504,Threat (computer),interests,Interests|Additional interests|Threat (computer),382750,
6003139985268,University of the Fraser Valley,interests,Interests|Additional interests|University of the Fraser Valley,346840,
6003703104713,Computer Arts,interests,Interests|Additional interests|Computer Arts,340719,
6003351419056,Single-board computer,interests,Interests|Additional interests|Single-board computer,334360,
6003496783857,Computer scientist,interests,Interests|Additional interests|Computer scientist,302420,
6012388331970,Computer Bild,interests,Interests|Additional interests|Computer Bild,273790,
6003291297641,Virtual Network Computing,interests,Interests|Additional interests|Virtual Network Computing,227110,
6003194684561,Mobile cloud computing,interests,Interests|Additional interests|Mobile cloud computing,218810,
6018855958523,Steam Machine (hardware platform),interests,Interests|Additional interests|Steam Machine (hardware platform),210060,
6003281063243,Computational complexity theory,interests,Interests|Additional interests|Computational complexity theory,162190,
6003984295348,Disk storage,interests,Interests|Additional interests|Disk storage,155090,
6003681499090,"University of Computer Studies, Yangon",interests,Interests|Additional interests|"University of Computer Studies, Yangon",153330,
6003271054993,Virtual desktop,interests,Interests|Additional interests|Virtual desktop,145800,
6003303444260,IEEE Computer Society,interests,Interests|Additional interests|IEEE Computer Society,137760,
6002931153562,Computational biology,interests,Interests|Additional interests|Computational biology,127910,
